system:time_start,LST
"Apr 25, 2019",31.136
"Apr 26, 2019",33.439
"Apr 27, 2019",24.436
"Apr 28, 2019",35.487
"Apr 29, 2019",30.769
"Apr 30, 2019",32.865
"May 1, 2019",28.247
"May 2, 2019",31.574
"May 3, 2019",
"May 4, 2019",24.016
"May 5, 2019",32.039
"May 6, 2019",28.475
"May 7, 2019",34.283
"May 8, 2019",28.671
"May 9, 2019",31.374
"May 10, 2019",34.286
"May 11, 2019",32.683
"May 12, 2019",31.881
"May 13, 2019",
"May 14, 2019",31.962
"May 15, 2019",27.947
"May 16, 2019",34.616
"May 17, 2019",31.886
"May 18, 2019",30.54
"May 19, 2019",32.617
"May 20, 2019",27.896
"May 21, 2019",34.544
"May 22, 2019",26.315
"May 23, 2019",30.272
"May 24, 2019",30.235
"May 25, 2019",
"May 26, 2019",32.446
"May 27, 2019",31.12
"May 28, 2019",36.918
"May 29, 2019",28.352
"May 30, 2019",37.717
"May 31, 2019",
"Jun 1, 2019",22.207
"Jun 2, 2019",
"Jun 3, 2019",29.615
"Jun 4, 2019",
"Jun 5, 2019",
"Jun 6, 2019",27.317
"Jun 7, 2019",
"Jun 8, 2019",32.45
"Jun 9, 2019",30.391
"Jun 10, 2019",33.258
"Jun 11, 2019",33.532
"Jun 12, 2019",27.623
"Jun 13, 2019",30.321
"Jun 14, 2019",
"Jun 15, 2019",
"Jun 16, 2019",25.733
"Jun 17, 2019",
"Jun 18, 2019",
"Jun 19, 2019",31.009
"Jun 20, 2019",36.914
"Jun 21, 2019",
"Jun 22, 2019",30.071
"Jun 23, 2019",
"Jun 24, 2019",30.483
"Jun 25, 2019",30.173
"Jun 26, 2019",
"Jun 27, 2019",
"Jun 28, 2019",
"Jun 29, 2019",
"Jun 30, 2019",23.951
"Jul 1, 2019",31.026
"Jul 2, 2019",
"Jul 3, 2019",27.979
"Jul 4, 2019",29.75
"Jul 5, 2019",
"Jul 6, 2019",
"Jul 7, 2019",
"Jul 8, 2019",29.652
"Jul 9, 2019",
"Jul 10, 2019",
"Jul 11, 2019",
"Jul 12, 2019",
"Jul 13, 2019",
"Jul 14, 2019",
"Jul 15, 2019",32.308
"Jul 16, 2019",26.932
"Jul 17, 2019",34.783
"Jul 18, 2019",
"Jul 19, 2019",31.418
"Jul 20, 2019",28.752
"Jul 21, 2019",29.645
"Jul 22, 2019",34.588
"Jul 23, 2019",37.675
"Jul 24, 2019",
"Jul 25, 2019",
"Jul 26, 2019",
"Jul 27, 2019",
"Jul 28, 2019",26.586
"Jul 29, 2019",
"Jul 30, 2019",28.629
"Jul 31, 2019",
"Aug 1, 2019",
"Aug 2, 2019",29.999
"Aug 3, 2019",
"Aug 4, 2019",
"Aug 5, 2019",
"Aug 6, 2019",
"Aug 7, 2019",
"Aug 8, 2019",
"Aug 9, 2019",
"Aug 10, 2019",
"Aug 11, 2019",31.237
"Aug 12, 2019",
"Aug 13, 2019",
"Aug 14, 2019",
"Aug 15, 2019",
"Aug 16, 2019",
"Aug 17, 2019",
"Aug 18, 2019",
"Aug 19, 2019",
"Aug 20, 2019",
"Aug 21, 2019",
"Aug 22, 2019",
"Aug 23, 2019",
"Aug 24, 2019",
"Aug 25, 2019",
"Aug 26, 2019",
"Aug 27, 2019",29.803
"Aug 28, 2019",26.342
"Aug 29, 2019",27.466
"Aug 30, 2019",29.728
"Aug 31, 2019",
"Sep 1, 2019",
"Sep 2, 2019",28.458
"Sep 3, 2019",
"Sep 4, 2019",
"Sep 5, 2019",25.503
"Sep 6, 2019",
"Sep 7, 2019",
"Sep 8, 2019",25.914
"Sep 9, 2019",26.032
"Sep 10, 2019",29.93
"Sep 11, 2019",
"Sep 12, 2019",
"Sep 13, 2019",27.369
"Sep 14, 2019",
"Sep 15, 2019",28.126
"Sep 16, 2019",
"Sep 17, 2019",30.371
"Sep 18, 2019",27.229
"Sep 19, 2019",30.292
"Sep 20, 2019",27.767
"Sep 21, 2019",30.884
"Sep 22, 2019",29.166
"Sep 23, 2019",22.597
"Sep 24, 2019",
"Sep 25, 2019",
"Sep 26, 2019",
"Sep 27, 2019",
"Sep 28, 2019",
"Sep 29, 2019",
"Sep 30, 2019",25.862
"Oct 1, 2019",26.888
"Oct 2, 2019",27.739
"Oct 3, 2019",28.551
"Oct 4, 2019",21.83
"Oct 5, 2019",29.481
"Oct 6, 2019",
"Oct 7, 2019",27.887
"Oct 8, 2019",27.389
"Oct 9, 2019",
"Oct 10, 2019",25.79
"Oct 11, 2019",25.88
"Oct 12, 2019",29.343
"Oct 13, 2019",
"Oct 14, 2019",29.02
"Oct 15, 2019",27.297
"Oct 16, 2019",28.34
"Oct 17, 2019",27.766
"Oct 18, 2019",27.083
"Oct 19, 2019",30.181
"Oct 20, 2019",28.125
"Oct 21, 2019",28.356
"Oct 22, 2019",26.108
"Oct 23, 2019",
"Oct 24, 2019",
"Oct 25, 2019",
"Oct 26, 2019",
"Oct 27, 2019",26.153
"Oct 28, 2019",27.253
"Oct 29, 2019",25.443
"Oct 30, 2019",27.625
"Oct 31, 2019",25.593
"Nov 1, 2019",27.174
"Nov 2, 2019",28.77
"Nov 3, 2019",27.66
"Nov 4, 2019",29.23
"Nov 5, 2019",25.488
"Nov 6, 2019",22.577
"Nov 7, 2019",20.804
"Nov 8, 2019",
"Nov 9, 2019",
"Nov 10, 2019",
"Nov 11, 2019",28.055
"Nov 12, 2019",24.449
"Nov 13, 2019",27.32
"Nov 14, 2019",27.81
"Nov 15, 2019",28.847
"Nov 16, 2019",27.718
"Nov 17, 2019",27.322
"Nov 18, 2019",28.128
"Nov 19, 2019",26.286
"Nov 20, 2019",27.507
"Nov 21, 2019",24.49
"Nov 22, 2019",27.011
"Nov 23, 2019",
"Nov 24, 2019",26.746
"Nov 25, 2019",28.68
"Nov 26, 2019",26.979
"Nov 27, 2019",28.644
"Nov 28, 2019",27.406
"Nov 29, 2019",29.575
"Nov 30, 2019",
"Dec 1, 2019",18.611
"Dec 2, 2019",24.886
"Dec 3, 2019",25.389
"Dec 4, 2019",26.439
"Dec 5, 2019",21.502
"Dec 6, 2019",25.961
"Dec 7, 2019",25.987
"Dec 8, 2019",27.774
"Dec 9, 2019",
"Dec 10, 2019",25.959
"Dec 11, 2019",26.004
"Dec 12, 2019",
"Dec 13, 2019",25.913
"Dec 14, 2019",
"Dec 15, 2019",25.534
"Dec 16, 2019",
"Dec 17, 2019",21.324
"Dec 18, 2019",22.86
"Dec 19, 2019",21.438
"Dec 20, 2019",22.307
"Dec 21, 2019",
"Dec 22, 2019",
"Dec 23, 2019",
"Dec 24, 2019",22.01
"Dec 25, 2019",
"Dec 26, 2019",
"Dec 27, 2019",
"Dec 28, 2019",17.307
"Dec 29, 2019",21.252
"Dec 30, 2019",
"Dec 31, 2019",21.727
"Jan 1, 2020",
"Jan 2, 2020",19.727
"Jan 3, 2020",
"Jan 4, 2020",20.923
"Jan 5, 2020",
"Jan 6, 2020",20.24
"Jan 7, 2020",20.198
"Jan 8, 2020",
"Jan 9, 2020",19.733
"Jan 10, 2020",19.421
"Jan 11, 2020",20.399
"Jan 12, 2020",21.441
"Jan 13, 2020",21.092
"Jan 14, 2020",23.379
"Jan 15, 2020",
"Jan 16, 2020",25.276
"Jan 17, 2020",25.995
"Jan 18, 2020",26.197
"Jan 19, 2020",
"Jan 20, 2020",19.752
"Jan 21, 2020",23.359
"Jan 22, 2020",21.295
"Jan 23, 2020",19.258
"Jan 24, 2020",16.927
"Jan 25, 2020",23.223
"Jan 26, 2020",22.445
"Jan 27, 2020",22.307
"Jan 28, 2020",
"Jan 29, 2020",
"Jan 30, 2020",
"Jan 31, 2020",20.829
"Feb 1, 2020",23.678
"Feb 2, 2020",
"Feb 3, 2020",23.241
"Feb 4, 2020",23.227
"Feb 5, 2020",23.582
"Feb 6, 2020",24.194
"Feb 7, 2020",
"Feb 8, 2020",
"Feb 9, 2020",
"Feb 10, 2020",23.501
"Feb 11, 2020",24.408
"Feb 12, 2020",24.403
"Feb 13, 2020",24.894
"Feb 14, 2020",25.282
"Feb 15, 2020",26.92
"Feb 16, 2020",23.171
