system:time_start,LST
"Feb 7, 2020",
"Feb 8, 2020",
"Feb 9, 2020",
"Feb 10, 2020",27.308
"Feb 11, 2020",26.508
"Feb 12, 2020",28.513
"Feb 13, 2020",27.585
"Feb 14, 2020",29.325
"Feb 15, 2020",30.337
"Feb 16, 2020",27.112
"Feb 17, 2020",30.649
"Feb 18, 2020",
"Feb 19, 2020",31.241
"Feb 20, 2020",
"Feb 21, 2020",31.502
"Feb 22, 2020",31.472
"Feb 23, 2020",29.13
"Feb 24, 2020",
"Feb 25, 2020",
"Feb 26, 2020",29.585
"Feb 27, 2020",
"Feb 28, 2020",30.863
"Feb 29, 2020",31.057
"Mar 1, 2020",31.301
"Mar 2, 2020",32.217
"Mar 3, 2020",
"Mar 4, 2020",
"Mar 5, 2020",
"Mar 6, 2020",
"Mar 7, 2020",
"Mar 8, 2020",29.794
"Mar 9, 2020",32.912
"Mar 10, 2020",32.632
"Mar 11, 2020",34.166
"Mar 12, 2020",29.393
"Mar 13, 2020",37.262
"Mar 14, 2020",
"Mar 15, 2020",34.036
"Mar 16, 2020",30.887
"Mar 17, 2020",32.745
"Mar 18, 2020",32.617
"Mar 19, 2020",
"Mar 20, 2020",36.054
"Mar 21, 2020",
"Mar 22, 2020",33.788
"Mar 23, 2020",32.423
"Mar 24, 2020",36.067
"Mar 25, 2020",34.868
"Mar 26, 2020",38.376
"Mar 27, 2020",40.86
"Mar 28, 2020",31.722
"Mar 29, 2020",40.872
"Mar 30, 2020",35.876
"Mar 31, 2020",41.844
"Apr 1, 2020",37.07
"Apr 2, 2020",36.898
"Apr 3, 2020",37.874
"Apr 4, 2020",37.592
"Apr 5, 2020",37.917
"Apr 6, 2020",
"Apr 7, 2020",41.931
"Apr 8, 2020",
"Apr 9, 2020",35.912
"Apr 10, 2020",38.927
"Apr 11, 2020",36.764
"Apr 12, 2020",34.272
"Apr 13, 2020",
"Apr 14, 2020",40.866
"Apr 15, 2020",
"Apr 16, 2020",32.932
"Apr 17, 2020",35.563
"Apr 18, 2020",32.582
"Apr 19, 2020",35.163
"Apr 20, 2020",
"Apr 21, 2020",
"Apr 22, 2020",
"Apr 23, 2020",
"Apr 24, 2020",
"Apr 25, 2020",30.773
"Apr 26, 2020",
"Apr 27, 2020",
"Apr 28, 2020",
"Apr 29, 2020",
"Apr 30, 2020",36.569
"May 1, 2020",
"May 2, 2020",34.323
"May 3, 2020",
"May 4, 2020",
"May 5, 2020",33.803
"May 6, 2020",
"May 7, 2020",
"May 8, 2020",
"May 9, 2020",42.328
"May 10, 2020",34.709
"May 11, 2020",
"May 12, 2020",39.416
"May 13, 2020",44.628
"May 14, 2020",40.639
"May 15, 2020",31.988
"May 16, 2020",39.937
"May 17, 2020",
"May 18, 2020",40.959
"May 19, 2020",
"May 20, 2020",
"May 21, 2020",
"May 22, 2020",
"May 23, 2020",33.125
"May 24, 2020",
"May 25, 2020",
"May 26, 2020",
"May 27, 2020",
"May 28, 2020",
"May 29, 2020",
"May 30, 2020",32.785
"May 31, 2020",
"Jun 1, 2020",
"Jun 2, 2020",
"Jun 3, 2020",38.605
"Jun 4, 2020",
"Jun 5, 2020",
"Jun 6, 2020",
"Jun 7, 2020",
"Jun 8, 2020",36.702
"Jun 9, 2020",
"Jun 10, 2020",
"Jun 11, 2020",
"Jun 12, 2020",
"Jun 13, 2020",
"Jun 14, 2020",
"Jun 15, 2020",
"Jun 16, 2020",
"Jun 17, 2020",
"Jun 18, 2020",
"Jun 19, 2020",
"Jun 20, 2020",
"Jun 21, 2020",
"Jun 22, 2020",
"Jun 23, 2020",
"Jun 24, 2020",34.26
"Jun 25, 2020",
"Jun 26, 2020",
"Jun 27, 2020",
"Jun 28, 2020",
"Jun 29, 2020",
"Jun 30, 2020",
"Jul 1, 2020",35.636
"Jul 2, 2020",
"Jul 3, 2020",
"Jul 4, 2020",
"Jul 5, 2020",
"Jul 6, 2020",
"Jul 7, 2020",
"Jul 8, 2020",
"Jul 9, 2020",
"Jul 10, 2020",
"Jul 11, 2020",
"Jul 12, 2020",
"Jul 13, 2020",
"Jul 14, 2020",
"Jul 15, 2020",
"Jul 16, 2020",
"Jul 17, 2020",29.436
"Jul 18, 2020",
"Jul 19, 2020",
"Jul 20, 2020",
"Jul 21, 2020",
"Jul 22, 2020",
"Jul 23, 2020",
"Jul 24, 2020",
"Jul 25, 2020",
"Jul 26, 2020",
"Jul 27, 2020",
"Jul 28, 2020",
"Jul 29, 2020",
"Jul 30, 2020",
"Jul 31, 2020",
"Aug 1, 2020",
"Aug 2, 2020",
"Aug 3, 2020",
"Aug 4, 2020",
"Aug 5, 2020",
"Aug 6, 2020",
"Aug 7, 2020",
"Aug 8, 2020",
"Aug 9, 2020",
"Aug 10, 2020",
"Aug 11, 2020",
"Aug 12, 2020",
"Aug 13, 2020",31.853
"Aug 14, 2020",
"Aug 15, 2020",
"Aug 16, 2020",
"Aug 17, 2020",
"Aug 18, 2020",
"Aug 19, 2020",
"Aug 20, 2020",
"Aug 21, 2020",
"Aug 22, 2020",
